adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.07113,0.03766,0.56485,29.48928,0.43515,1.33333,2.99259,29.875,0.2636,6,8,239,0.06276,0.19247,0.05439,0.03347,0.00418,0.00418,0.01255,350140.85185,4.56702,4.68196,4641.75,1.86475,1.71063,2.62337,2.46537,5.55266,5.64011,0.84091,11.00573,984.39246,0.0005,0.71936,0.08368,0.00837,0.04184,0.00418,0.0251,0.00837,0.04184,0.0,0.00837,3.6875,2.25,2.86885,8.17647,3.0896,8.875,81.25,0.5361,1.29808,0.42857,0.57143,1.85714,1.03571,2.0,1.35714,1.28571,0.87746,0.05015,0.86819,0.02434,0.87618,0.05737,0.9012,0.05705,0.91227,0.05933,0.46667,0.39259,0.77037,"[0, 0, 0, 0, 0, 0]",35
0.08645,0.08178,0.57477,29.39922,0.42523,3.0,2.8252,35.66667,0.24065,4,12,428,0.11449,0.16589,0.03271,0.01636,0.00234,0.0,0.01168,931639.10976,4.82449,4.92867,434.0,1.74542,1.74542,1.79567,1.79567,5.62426,5.72995,0.44118,11.86651,983.55603,0.0,0.73687,0.1215,0.00935,0.04206,0.0,0.05841,0.00467,0.06308,0.0,0.0257,2.94595,2.71429,4.38947,8.96721,3.27873,9.375,100.33333,0.47415,1.35165,0.27273,0.27273,1.45455,1.5,3.81818,4.33333,2.54545,0.86904,0.07804,0.84825,0.08848,0.96749,0.00768,0.90227,0.07115,0.91994,0.07772,0.44309,0.54472,0.73984,"[160, 120, 160, 120, 160, 720]",36
0.11111,0.04444,0.60741,43.6375,0.39259,2.0,2.71951,22.5,0.24444,3,6,135,0.0963,0.20741,0.02222,0.01481,0.0,0.0,0.0,415954.21951,4.72917,4.77637,1800.66667,1.6945,1.6945,1.65617,1.65617,5.50664,5.56271,0.57692,9.99445,907.70743,0.0,0.79833,0.11852,0.0,0.03704,0.0,0.06667,0.0,0.05185,0.00741,0.01481,5.38462,3.33333,4.22581,7.04167,2.42973,8.5,66.83333,0.52857,1.54717,0.0,0.0,0.4,0.53333,1.0,2.26667,0.6,0.8913,0.02599,0.89171,0.02758,0.93661,0.01583,0.91597,0.02705,0.91933,0.02961,0.2439,0.60976,0.64634,"[80, 80, 80, 80, 80, 400]",37
0.10487,0.02622,0.5618,21.09481,0.4382,2.75,3.27333,24.27273,0.29963,4,11,267,0.06367,0.13109,0.02996,0.01124,0.00375,0.00375,0.00749,250133.14,4.62147,4.77702,905.54545,2.37245,2.37245,2.77755,2.77755,5.53293,5.6562,0.85294,11.1718,982.73706,0.0,0.75446,0.06367,0.00375,0.01124,0.0,0.02622,0.00375,0.02622,0.00375,0.01498,2.37037,1.25,3.58667,7.19231,3.13324,7.90909,56.18182,0.47692,1.28205,0.0,0.0,0.9,0.8,1.9,1.50909,1.2,0.85026,0.08243,0.83634,0.0757,0.93813,0.01766,0.89049,0.07841,0.90999,0.07779,0.46,0.4,0.78,"[120, 120, 80, 120, 80, 520]",38
0.09294,0.04089,0.56134,28.5409,0.43866,2.25,2.96026,29.88889,0.28253,4,9,269,0.08178,0.14498,0.02974,0.01115,0.00372,0.0,0.01115,463730.71523,4.47534,4.64491,402.66667,1.77367,1.56544,2.20578,2.20578,5.43418,5.57397,0.74359,10.94464,1266.41634,0.0,0.77029,0.07435,0.00372,0.0223,0.00372,0.04089,0.00372,0.03717,0.00372,0.01487,3.48,1.88889,4.4,8.73529,2.98889,7.83333,74.55556,0.553,1.27966,0.0,0.25,0.5,0.77778,2.0,2.5,0.75,0.8879,0.04412,0.87917,0.0379,0.92592,0.02273,0.91732,0.03919,0.92785,0.04151,0.39735,0.49669,0.78146,"[200, 200, 200, 200, 200, 1000]",39
0.06931,0.02475,0.56931,22.2846,0.43069,1.75,3.11304,28.85714,0.26238,4,7,202,0.09406,0.21287,0.0396,0.0297,0.0,0.00495,0.00495,164311.85217,4.76703,4.79364,1338.0,2.843,2.843,2.99729,2.99729,5.64158,5.66889,0.53488,10.84564,1017.5344,0.00243,0.73641,0.09901,0.0,0.0297,0.0,0.05446,0.0,0.0495,0.0,0.01485,2.92857,2.0,2.9,9.75,3.00765,8.21429,69.42857,0.45957,1.32184,1.33333,3.66667,2.33333,1.85714,2.66667,2.28571,1.66667,0.91361,0.03214,0.90234,0.03012,0.94723,0.02596,0.92895,0.03837,0.93109,0.03977,0.56522,0.47826,0.75652,"[80, 120, 120, 80, 80, 480]",40
0.06161,0.05687,0.59242,20.76409,0.40758,1.0,2.808,42.2,0.25118,5,5,211,0.08531,0.22275,0.04739,0.01422,0.0,0.0,0.0237,512382.48,4.74293,4.81246,474.2,1.7644,1.7644,2.9106,2.9106,5.54027,5.62793,0.8913,11.06004,826.41154,0.00518,0.72286,0.07583,0.00948,0.03318,0.00474,0.0237,0.00474,0.03318,0.0,0.0,3.0,1.66667,3.11321,8.34211,3.17967,7.2,123.2,0.48401,1.45349,0.5,1.75,3.0,3.3,8.5,8.7,4.5,0.93661,0.01201,0.93906,0.0,0.93661,0.01201,0.95377,0.00506,0.95555,0.00655,0.48,0.592,0.688,"[120, 80, 120, 80, 80, 480]",41
0.07772,0.02591,0.56995,26.38376,0.43005,2.0,3.03636,32.16667,0.32124,3,6,193,0.05181,0.14508,0.01036,0.00518,0.0,0.0,0.0,369976.22727,4.53006,4.95063,3064.5,2.24417,2.24417,3.61017,3.61017,5.54439,5.82732,0.5,10.72484,1142.77865,0.0,0.72128,0.06736,0.0,0.03109,0.0,0.04663,0.0,0.04663,0.0,0.01036,1.73333,2.0,3.05172,9.3,3.22858,7.5,64.83333,0.48931,1.3253,0.0,0.0,0.6,0.6,0.8,1.13333,0.6,0.86897,0.03833,0.86376,0.04593,0.93425,0.00476,0.89546,0.05198,0.89952,0.05401,0.39091,0.5,0.75455,"[120, 80, 160, 80, 120, 560]",42
0.06897,0.06404,0.58621,11.87055,0.41379,1.33333,2.78992,50.75,0.28571,3,4,203,0.0936,0.16749,0.05419,0.02463,0.00493,0.00493,0.0197,696988.2605,4.73205,4.97998,1155.5,1.6515,1.6515,2.69775,2.69775,5.53871,5.7098,0.29412,10.83649,930.20934,0.0,0.71981,0.1133,0.00985,0.04433,0.0,0.04433,0.0,0.06897,0.0,0.0197,4.5,2.4,2.83333,10.43333,3.25062,7.125,155.0,0.50374,1.41667,0.0,0.0,4.0,2.5,12.66667,8.16667,7.66667,0.91946,0.05278,0.89103,0.0,0.95211,0.01412,0.92075,0.05224,0.92404,0.05475,0.22689,0.40336,0.70588,"[120, 80, 80, 80, 80, 440]",43
0.05263,0.04737,0.60526,30.57333,0.39474,1.2,2.76522,31.66667,0.35263,5,6,190,0.05263,0.15263,0.03158,0.01579,0.00526,0.00526,0.00526,789317.71304,4.48674,4.91045,801.16667,1.47583,1.1655,2.149,1.63117,5.33329,5.61257,0.68966,10.36587,1090.54637,0.0,0.78275,0.1,0.00526,0.04211,0.0,0.02632,0.00526,0.05263,0.0,0.04211,2.3,3.42857,2.68966,7.34615,3.02762,7.75,81.33333,0.56598,1.53333,0.0,0.0,0.2,0.33333,1.6,1.66667,0.6,0.85318,0.05158,0.83969,0.0,0.86123,0.02641,0.86682,0.07112,0.88717,0.07119,0.38261,0.53043,0.65217,"[0, 0, 0, 0, 0, 0]",44
0.07336,0.02703,0.55598,28.52179,0.44402,2.5,3.09028,25.9,0.31274,4,10,259,0.08108,0.14286,0.05019,0.03089,0.00772,0.0,0.01158,549124.70139,4.35771,4.55451,221.0,0.9984,0.93,1.563,1.2743,5.30825,5.47572,0.63889,10.69607,1508.31235,0.01056,0.80238,0.08494,0.01158,0.04247,0.00386,0.02703,0.00772,0.03475,0.0,0.01544,3.05556,1.83333,3.54167,10.09677,2.95642,7.85,66.1,0.53617,1.25217,1.11111,6.11111,0.55556,0.57778,1.11111,0.97778,0.66667,0.86675,0.05398,0.84472,0.06005,0.90834,0.00714,0.89717,0.05287,0.91086,0.04691,0.38889,0.38194,0.79861,"[120, 0, 160, 120, 80, 480]",45
0.07932,0.05949,0.55807,20.2989,0.44193,2.4,3.17259,29.41667,0.27479,5,12,353,0.07365,0.14448,0.0255,0.017,0.0,0.0,0.0085,426650.11168,4.80813,4.91844,4426.5,2.23742,2.23742,2.46083,2.46083,5.67278,5.78504,0.36735,11.87816,866.2434,0.00201,0.70508,0.09065,0.00283,0.03116,0.0,0.05949,0.0,0.03683,0.0,0.00283,3.4,2.35714,3.78261,8.71795,3.15828,7.29167,64.33333,0.47002,1.26282,0.0,0.0,1.45455,0.66667,3.72727,2.87879,1.81818,0.88045,0.06588,0.86775,0.06903,0.95419,0.00883,0.91612,0.05011,0.92769,0.04025,0.22843,0.31472,0.79188,"[120, 120, 120, 120, 80, 560]",46
0.07179,0.08205,0.62564,12.74769,0.37436,1.75,3.16393,27.85714,0.30769,4,7,195,0.06154,0.1641,0.04103,0.02051,0.0,0.0,0.02051,453303.58197,4.86134,4.96016,2545.85714,2.85129,2.64129,2.91829,2.91829,5.57564,5.67354,0.63333,10.42657,1073.94727,0.0,0.81875,0.06667,0.0,0.04103,0.00513,0.03077,0.00513,0.03077,0.0,0.00513,4.42857,1.57143,3.41379,9.76,2.97167,7.85714,81.14286,0.4656,1.67123,0.0,0.0,0.5,0.47619,1.16667,1.28571,1.16667,0.89623,0.02008,0.89213,0.02002,0.93189,0.00792,0.92382,0.02418,0.92486,0.02415,0.28689,0.36066,0.59836,"[120, 120, 120, 120, 120, 600]",47
0.10033,0.0301,0.59197,17.49663,0.40803,3.5,3.30508,21.35714,0.32441,4,14,299,0.05686,0.13712,0.01672,0.01672,0.0,0.0,0.0,520140.74576,4.53212,4.9505,7699.57143,2.38021,2.38021,2.77871,2.77871,5.42925,5.70761,0.55263,11.09833,1096.36867,0.00205,0.76155,0.10702,0.00334,0.04013,0.00669,0.06689,0.01003,0.04013,0.0,0.02341,1.96667,4.375,3.17647,8.33333,2.79731,7.14286,42.42857,0.4751,1.45082,0.07692,0.15385,0.23077,0.31868,0.76923,0.52747,0.53846,0.80133,0.05453,0.7853,0.05353,0.93294,0.01705,0.86018,0.0565,0.88508,0.06017,0.26554,0.43503,0.68927,"[80, 120, 120, 80, 120, 520]",48
0.12775,0.04846,0.60352,12.44759,0.39648,2.0,3.16058,28.375,0.25991,4,8,227,0.09251,0.1674,0.00441,0.0,0.0,0.0,0.00441,267231.35036,4.8041,4.92262,673.25,2.54412,1.87425,2.72275,1.88775,5.441,5.54795,0.75,10.70418,1147.61259,0.0,0.81523,0.0837,0.00881,0.00881,0.01322,0.05286,0.02203,0.04405,0.0,0.01322,3.92857,4.9,3.4386,7.17857,2.81205,7.3125,79.125,0.43778,1.52222,0.0,0.0,1.14286,1.21429,1.28571,2.03571,0.85714,0.80114,0.11069,0.82113,0.09804,0.93922,0.01492,0.87924,0.0988,0.8872,0.09799,0.35036,0.38686,0.65693,"[120, 120, 80, 120, 120, 560]",49
0.07048,0.02203,0.53744,28.69171,0.46256,2.25,3.15574,25.22222,0.29515,4,9,227,0.08811,0.14978,0.02643,0.02203,0.0,0.00441,0.0,534500.59016,4.60107,4.90908,2490.11111,2.47878,2.47878,2.88578,2.88578,5.59986,5.8049,0.51724,10.90557,1357.07089,0.0,0.75133,0.10132,0.00441,0.04846,0.0,0.06608,0.00441,0.06167,0.0,0.0,2.78571,3.0,4.0,7.19355,2.90622,8.16667,59.77778,0.48749,1.1619,0.0,0.0,0.625,0.91667,1.5,1.11111,1.0,0.86874,0.06071,0.87014,0.06501,0.95324,0.00796,0.91113,0.0378,0.92034,0.03726,0.28689,0.45902,0.86066,"[120, 120, 120, 160, 120, 640]",50
0.09191,0.04044,0.58824,6.29279,0.41176,1.75,3.20625,38.85714,0.26838,4,7,272,0.08088,0.1875,0.03676,0.02206,0.0,0.00735,0.00735,270630.9,4.47734,4.60748,26.0,1.67171,1.67171,1.84414,1.84414,5.43543,5.5455,0.95745,11.07361,1082.74249,0.0,0.7722,0.11029,0.01103,0.04044,0.00368,0.06618,0.00368,0.0625,0.0,0.01471,3.45833,2.0,3.32353,6.2381,3.56962,9.0,111.0,0.45791,1.42857,0.0,0.0,2.0,2.2381,2.0,2.47619,0.83333,0.90013,0.02399,0.9006,0.01361,0.9195,0.01852,0.93021,0.01915,0.93456,0.01883,0.25625,0.51875,0.7,"[80, 80, 80, 80, 80, 400]",51
0.08434,0.07229,0.60843,33.65054,0.39157,1.75,2.94059,23.71429,0.29518,4,7,166,0.06024,0.15663,0.03614,0.0241,0.0,0.0,0.01205,612182.26733,4.88246,5.02502,4379.0,2.77429,2.77429,3.44229,3.44229,5.68219,5.77898,0.78261,10.38038,937.37897,0.0,0.80716,0.09036,0.00602,0.03614,0.0,0.05422,0.00602,0.04217,0.0,0.0,6.28571,3.22222,4.4898,9.40909,3.15975,8.14286,56.57143,0.43659,1.55385,0.0,0.0,0.5,0.66667,1.0,0.7619,0.83333,0.86969,0.03268,0.87396,0.04254,0.91816,0.03603,0.91284,0.02825,0.91839,0.03134,0.43564,0.46535,0.64356,"[80, 80, 80, 80, 80, 400]",52
0.09856,0.0649,0.58894,26.47172,0.41106,3.75,3.00816,27.73333,0.26683,4,15,416,0.08173,0.15865,0.03365,0.01923,0.0,0.0,0.00962,483819.80816,5.03017,5.12525,5961.6,3.126,2.84587,3.457,3.17807,5.73742,5.82889,0.33333,11.66747,975.82348,0.0,0.73621,0.07933,0.00481,0.03846,0.0,0.03125,0.00481,0.02885,0.0,0.01442,3.07317,3.95238,3.53704,9.05357,2.91454,8.3,64.6,0.49853,1.43275,0.0,0.0,2.0,0.94286,3.14286,2.06667,2.35714,0.89694,0.04333,0.87033,0.06154,0.95496,0.00313,0.92168,0.04144,0.93624,0.03362,0.25306,0.44082,0.69796,"[120, 160, 160, 120, 120, 680]",53
0.1,0.04737,0.6,8.44921,0.4,1.75,3.35088,27.14286,0.28947,4,7,190,0.1,0.16316,0.05263,0.03158,0.00526,0.00526,0.01053,456910.85965,4.58095,4.77259,2646.14286,2.68957,2.68957,2.86814,2.86814,5.47561,5.62278,0.75862,10.51957,1013.65246,0.0,0.77374,0.10526,0.00526,0.04211,0.0,0.05789,0.00526,0.04211,0.0,0.00526,3.21053,2.57143,2.76471,6.77778,3.26735,8.35714,66.57143,0.43188,1.5,0.0,0.0,1.16667,0.7619,1.16667,1.0,1.0,0.81443,0.05524,0.82641,0.03242,0.90596,0.02567,0.88078,0.02209,0.89489,0.02187,0.2807,0.35965,0.66667,"[160, 120, 120, 120, 120, 640]",54
0.07975,0.0184,0.57055,25.78526,0.42945,1.66667,2.98925,32.6,0.30061,3,5,163,0.11043,0.17178,0.03681,0.03681,0.0,0.0,0.0,295483.23656,4.33052,4.48268,187.4,1.6206,1.6206,1.5444,1.5444,5.37792,5.49435,0.42857,10.29408,1050.78911,0.00266,0.76109,0.10429,0.00613,0.04294,0.0,0.04294,0.0,0.04294,0.0,0.0184,3.5,2.66667,2.92857,8.8,2.79421,7.4,91.4,0.49569,1.32857,1.5,4.25,0.5,1.3,1.5,1.1,0.5,0.89244,0.01827,0.88481,0.02091,0.91318,0.00121,0.91161,0.02096,0.91478,0.02183,0.33333,0.56989,0.75269,"[80, 120, 120, 80, 80, 480]",55
0.06593,0.14835,0.63736,45.80764,0.36264,2.33333,2.55172,26.0,0.23077,3,7,182,0.07692,0.19231,0.03846,0.01648,0.0,0.0,0.02198,521264.06897,5.13585,5.21321,9820.71429,2.586,2.586,3.32614,3.32614,5.74093,5.80927,0.13333,11.14295,665.46546,0.00952,0.70289,0.1044,0.02198,0.03846,0.0,0.03297,0.0,0.02747,0.0,0.02198,3.54545,2.86957,2.82927,12.54839,3.03007,9.21429,64.28571,0.53878,1.75758,0.0,0.0,0.83333,0.95238,2.83333,2.7619,2.33333,0.89423,0.05758,0.89626,0.0378,0.95749,0.00617,0.92594,0.0365,0.93356,0.03512,0.25,0.47414,0.56897,"[80, 80, 40, 40, 40, 280]",56
0.09649,0.04825,0.59211,20.50089,0.40789,2.5,3.2,22.8,0.2807,4,10,228,0.07018,0.16667,0.03947,0.0307,0.0,0.00439,0.00439,205441.5037,4.50959,4.72302,1675.9,1.8678,1.6816,2.9858,2.7785,5.3717,5.54846,0.84848,10.41042,1423.494,0.0,0.80047,0.09649,0.00877,0.03947,0.0,0.03947,0.00439,0.03509,0.0,0.01754,2.52381,4.1,3.49153,8.27586,2.93519,7.15,51.5,0.47767,1.45161,0.44444,1.22222,0.55556,0.55556,0.44444,0.4,0.22222,0.88024,0.02198,0.84869,0.01918,0.9311,0.01308,0.90372,0.02318,0.91468,0.02112,0.3037,0.6,0.68889,"[120, 120, 120, 120, 120, 600]",57
0.09474,0.02807,0.58947,10.33697,0.41053,2.5,3.30952,28.5,0.28772,4,10,285,0.07719,0.17895,0.02807,0.01404,0.0,0.00351,0.00702,265862.13095,4.69071,4.88702,2948.0,2.7558,2.7558,3.3149,3.3149,5.52245,5.69012,0.9,10.899,1009.214,0.0,0.8079,0.08421,0.00351,0.02807,0.0,0.05263,0.00351,0.04211,0.0,0.01053,2.38462,2.0,3.5125,8.73171,2.99239,7.8,53.7,0.47168,1.4359,0.0,0.0,0.66667,0.8,0.55556,0.88889,0.44444,0.85715,0.09151,0.86579,0.09618,0.9504,0.00905,0.9137,0.05714,0.92066,0.05597,0.20238,0.48214,0.69643,"[160, 120, 160, 120, 120, 680]",58
0.04983,0.03654,0.5515,10.57785,0.4485,2.5,3.3012,30.1,0.29236,4,10,301,0.10299,0.17276,0.0299,0.01661,0.0,0.0,0.00997,357789.51205,4.75025,4.90348,2252.2,2.8401,2.8401,3.1582,3.1582,5.65422,5.77708,0.67347,11.30121,1082.10586,0.0099,0.76866,0.12625,0.00664,0.03322,0.00332,0.09635,0.00332,0.06977,0.0,0.01329,1.8,1.0,3.84337,8.975,3.06969,8.3,81.9,0.45849,1.22963,0.88889,2.66667,1.55556,1.46667,0.88889,1.22222,0.44444,0.86454,0.07629,0.86762,0.07579,0.95375,0.02379,0.90844,0.06187,0.92783,0.05282,0.19277,0.61446,0.81325,"[80, 120, 80, 80, 80, 440]",59
0.08696,0.06087,0.58261,18.03609,0.41739,1.66667,3.28358,23.0,0.25217,3,5,115,0.16522,0.18261,0.01739,0.01739,0.0,0.0,0.0,361083.01493,4.75837,4.90099,1389.6,2.1062,2.1062,3.0616,3.0616,5.55517,5.6946,0.55556,9.73079,1042.47067,0.0,0.77125,0.12174,0.01739,0.02609,0.0,0.08696,0.01739,0.06087,0.0,0.0,2.3,6.4,3.39286,7.5,2.79081,8.0,58.8,0.43355,1.39583,0.0,0.0,0.75,1.7,0.5,0.6,0.25,0.88481,0.02818,0.89377,0.00907,0.93897,0.01409,0.91957,0.03227,0.92065,0.03258,0.25373,0.56716,0.71642,"[0, 0, 0, 0, 0, 0]",60
0.08559,0.05405,0.60811,21.82536,0.39189,1.5,3.17778,24.66667,0.32883,6,9,222,0.04955,0.13964,0.05856,0.04505,0.0,0.0,0.01351,465382.45926,4.96639,5.06343,4271.44444,3.08289,3.08289,3.26411,3.26411,5.75875,5.84523,0.23333,11.387,687.53599,0.0,0.69447,0.08108,0.0,0.05405,0.0,0.03153,0.0,0.01351,0.0,0.01351,5.15789,1.54545,3.97222,10.62963,2.74376,7.66667,71.0,0.42034,1.55172,0.0,0.0,1.125,1.08333,2.125,1.88889,1.375,0.85899,0.03725,0.85699,0.02198,0.89953,0.02751,0.90294,0.03313,0.91206,0.03864,0.28889,0.55556,0.64444,"[120, 80, 80, 160, 80, 520]",61
0.0753,0.03313,0.5994,13.70684,0.4006,3.25,3.25628,25.53846,0.32831,4,13,332,0.05723,0.16265,0.04819,0.02711,0.00301,0.00602,0.01205,560325.8794,4.55376,4.8939,1757.92308,2.12262,2.12262,2.49469,2.49469,5.41827,5.65346,0.55102,10.98783,1413.16424,0.0,0.78931,0.12048,0.00904,0.0512,0.00301,0.06627,0.00602,0.0512,0.0,0.01205,2.54167,2.0,3.10204,7.86957,3.15809,7.88462,60.0,0.48493,1.49624,0.0,0.0,0.33333,0.21795,1.16667,1.05128,0.58333,0.84964,0.05277,0.83274,0.04309,0.93156,0.0148,0.88929,0.04811,0.90556,0.05376,0.20603,0.54271,0.66834,"[160, 160, 160, 160, 120, 760]",62
0.07661,0.03629,0.56048,17.12726,0.43952,2.0,3.32374,31.0,0.29435,4,8,248,0.08871,0.15323,0.04032,0.02823,0.0,0.00403,0.00806,419003.27338,4.84962,4.94809,1931.875,2.55825,2.55825,2.83113,2.83113,5.73011,5.83976,0.68571,11.12615,1004.33946,0.0,0.76456,0.06855,0.00403,0.04032,0.0,0.02823,0.00403,0.02016,0.0,0.00403,5.57895,2.0,2.98571,7.77419,3.29131,7.8125,73.75,0.4032,1.27523,0.0,0.0,1.14286,1.25,1.28571,1.32143,1.0,0.90081,0.01921,0.89152,0.02149,0.93649,0.01714,0.92413,0.01539,0.93005,0.01527,0.23741,0.63309,0.78417,"[160, 160, 120, 160, 160, 760]",63
0.06436,0.09406,0.55446,20.20128,0.44554,1.0,2.88393,40.4,0.22772,5,5,202,0.11386,0.16832,0.0495,0.03465,0.0,0.0,0.0099,614897.82143,5.05033,5.08067,583.8,2.3676,1.7958,2.5664,1.961,5.75865,5.78641,0.32353,10.87918,1045.64151,0.01087,0.75738,0.09901,0.0099,0.03465,0.0,0.0396,0.00495,0.03465,0.0,0.01485,4.0,3.31579,2.84783,11.16667,3.17639,8.6,119.8,0.44885,1.24444,2.5,4.25,1.5,1.6,4.75,5.4,3.25,0.9335,0.01223,0.93439,0.0,0.9335,0.01223,0.94778,0.02062,0.9493,0.02145,0.35714,0.66964,0.80357,"[80, 80, 80, 80, 80, 400]",64
0.06101,0.0504,0.5756,10.4138,0.4244,2.25,3.07373,41.88889,0.25199,4,9,377,0.1061,0.2122,0.0504,0.03183,0.00265,0.0,0.01592,465562.14747,4.79143,4.96741,595.88889,2.31344,2.31344,2.79211,2.79211,5.65206,5.78626,0.64,11.6918,1116.41459,0.0,0.76759,0.11936,0.01326,0.04509,0.00265,0.0557,0.00265,0.03979,0.00265,0.00796,4.73913,2.6875,3.64516,8.77419,3.31062,7.88889,116.33333,0.47731,1.35625,0.0,0.0,3.0,4.16667,2.875,3.80556,2.125,0.93128,0.02592,0.93103,0.0246,0.95182,0.01806,0.95366,0.02246,0.95822,0.02198,0.21659,0.52074,0.73733,"[80, 120, 120, 80, 80, 480]",65
0.0221,0.09945,0.61878,51.52919,0.38122,1.6,2.51786,22.625,0.26519,5,8,181,0.1326,0.23204,0.07182,0.03867,0.00552,0.0,0.02762,561849.32143,4.63006,4.89635,1058.625,2.254,2.254,2.577,2.577,5.40514,5.55541,0.4878,10.58525,1042.0055,0.05646,0.73439,0.13812,0.0,0.06077,0.0,0.07735,0.0,0.0663,0.0,0.01657,3.75,2.14286,2.46512,10.69231,2.68133,7.125,55.625,0.57666,1.62319,1.14286,1.85714,1.42857,1.42857,2.0,2.39286,1.0,0.89946,0.03175,0.8901,0.02408,0.92994,0.01281,0.92414,0.02669,0.93351,0.02505,0.21429,0.55357,0.61607,"[0, 0, 0, 0, 0, 0]",66
0.12757,0.09053,0.60905,25.07444,0.39095,1.8,3.03378,27.0,0.23045,5,9,243,0.07819,0.16049,0.04938,0.04115,0.00412,0.0,0.00412,484085.60135,4.9972,5.05682,1546.88889,3.15667,3.15667,3.18156,3.18156,5.69443,5.78198,0.24324,11.17604,995.13862,0.0,0.72778,0.10288,0.00823,0.05761,0.0,0.04527,0.00412,0.04115,0.0,0.0,3.83871,3.82353,4.07547,9.78788,2.92839,7.55556,62.77778,0.42725,1.55789,0.0,0.0,0.625,0.69444,2.0,2.86111,1.5,0.91503,0.02757,0.90819,0.0281,0.9318,0.02079,0.93827,0.02056,0.94558,0.02178,0.38514,0.58108,0.64189,"[0, 0, 0, 0, 0, 0]",67
0.08527,0.06977,0.5814,-88.02558,0.4186,1.0,3.29333,129.0,0.26357,1,1,129,0.12403,0.16279,0.08527,0.06202,0.0,0.0,0.02326,472756.24,4.47597,4.55629,0.0,0.0,0.0,0.0,0.0,5.40358,5.48612,0.70588,10.28188,864.33674,0.00033,0.66767,0.14729,0.00775,0.06977,0.0,0.07752,0.0,0.0155,0.0,0.00775,3.63636,2.85714,3.15385,8.0,4.93377,10.5,640.0,0.50155,1.38889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30667,0.48,0.72,"[0, 0, 0, 0, 0, 0]",68
0.08696,0.09783,0.65217,-45.01022,0.34783,1.0,3.05,92.0,0.31522,1,1,92,0.0,0.15217,0.04348,0.03261,0.0,0.01087,0.0,459238.11667,4.90793,4.91223,0.0,0.0,0.0,0.0,0.0,5.63783,5.69167,0.42857,9.98409,654.59594,0.0,0.65217,0.09783,0.0,0.04348,0.0,0.06522,0.0,0.02174,0.0,0.0,6.125,2.25,3.88462,12.5,5.18095,9.0,454.0,0.46943,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31667,0.81667,0.53333,"[0, 0, 0, 0, 0, 0]",69
0.07034,0.06116,0.59327,34.38359,0.40673,2.4,2.8299,27.25,0.25076,5,12,327,0.06116,0.21101,0.03364,0.01835,0.00306,0.00306,0.00917,701243.76289,4.57006,4.69656,255.08333,2.26267,2.11417,1.57042,1.37608,5.38528,5.5064,0.56923,11.08586,1145.5162,0.00114,0.77917,0.08563,0.00306,0.02446,0.00306,0.04587,0.00612,0.0367,0.0,0.01223,2.5,1.35294,3.1875,9.53704,3.01863,7.625,77.33333,0.53581,1.45865,0.0,0.0,0.45455,0.45455,2.81818,1.43939,1.45455,0.78656,0.15707,0.74249,0.15398,0.839,0.09763,0.8348,0.13346,0.87402,0.10426,0.46392,0.36598,0.68557,"[0, 0, 0, 0, 0, 0]",70
0.04487,0.0641,0.5641,55.93038,0.4359,1.75,2.59091,22.28571,0.24359,4,7,156,0.16026,0.21154,0.03846,0.01923,0.00641,0.0,0.01282,822962.06818,4.7457,4.78949,805.28571,2.57729,2.57729,2.52171,2.52171,5.58362,5.67756,0.41935,10.53065,798.92396,0.0,0.69895,0.12179,0.01282,0.04487,0.0,0.07051,0.0,0.05769,0.0,0.01282,3.14286,3.33333,2.90625,11.09677,2.54856,7.0,49.42857,0.54483,1.29412,0.0,0.0,2.83333,1.80952,1.0,1.71429,0.5,0.87869,0.05782,0.8533,0.04903,0.90689,0.06527,0.8975,0.05831,0.911,0.06076,0.34091,0.60227,0.77273,"[0, 0, 0, 0, 0, 0]",71
