adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.04018,0.07143,0.53125,61.80882,0.46875,2.0,2.36134,22.4,0.15625,5,10,224,0.20982,0.26339,0.07589,0.00893,0.01339,0.00446,0.03571,722214.20168,4.98635,4.85923,2423.1,2.7047,2.4485,2.5543,2.5543,5.62891,5.568,0.32143,10.99403,933.38421,0.03808,0.74312,0.13393,0.02679,0.01339,0.0,0.08929,0.0,0.06696,0.0,0.00893,5.33333,1.625,4.57576,11.51786,2.90502,8.55,65.7,0.57036,1.13333,0.11111,0.22222,0.88889,0.84444,1.33333,2.17778,0.77778,0.92758,0.02242,0.92469,0.02502,0.96097,0.006,0.94997,0.0253,0.95299,0.02636,0.26891,0.52941,0.88235,"[40, 80, 40, 40, 40, 240]",35
0.06375,0.08367,0.58566,23.78052,0.41434,2.75,3.10204,22.81818,0.32669,4,11,251,0.06773,0.11155,0.0239,0.01992,0.0,0.0,0.00398,700868.42177,4.58675,4.87124,2077.45455,2.71073,2.71073,2.56327,2.56327,5.46478,5.66277,0.56,10.98539,881.74058,0.0,0.75546,0.10359,0.00797,0.04382,0.0,0.06375,0.00398,0.05976,0.0,0.01195,2.66667,1.38462,3.10526,8.0,2.99616,7.63636,63.27273,0.50128,1.41346,0.0,0.0,0.2,0.47273,1.0,1.09091,0.5,0.87401,0.02672,0.87137,0.03598,0.94171,0.0033,0.91477,0.02427,0.92784,0.02982,0.19728,0.46939,0.70748,"[160, 200, 200, 200, 160, 920]",36
0.07782,0.07004,0.55253,-8.62155,0.44747,1.33333,3.11972,64.25,0.24903,3,4,257,0.08171,0.15564,0.03502,0.01556,0.0,0.0,0.01556,381146.26761,4.79635,4.85782,64.0,1.35625,1.35625,1.9375,1.9375,5.68796,5.77979,0.62162,11.36134,944.94746,0.00297,0.70595,0.10895,0.00389,0.03891,0.0,0.07004,0.0,0.06615,0.0,0.01167,3.3,2.5,4.31148,7.91176,4.15385,9.0,156.25,0.43666,1.23478,0.0,0.0,9.0,6.0,9.33333,6.5,7.0,0.93377,0.01386,0.93518,0.0,0.94028,0.01299,0.9454,0.00651,0.95438,0.00304,0.21831,0.60563,0.80986,"[80, 80, 80, 80, 80, 400]",37
0.09474,0.05263,0.56842,20.74978,0.43158,1.83333,3.04167,34.54545,0.28684,6,11,380,0.08421,0.13421,0.02632,0.02105,0.0,0.0,0.00526,267597.85185,4.69947,4.81839,677.09091,1.41209,1.41209,1.77527,1.77527,5.56417,5.68863,0.45833,11.48826,1046.24557,0.0,0.75915,0.09474,0.00263,0.05263,0.0,0.05789,0.0,0.05789,0.0,0.01579,1.72222,2.38462,4.29412,8.16667,3.34635,8.04545,95.45455,0.44049,1.31707,0.6,2.0,1.6,1.6,1.5,1.56364,1.1,0.92414,0.01945,0.91584,0.01617,0.95865,0.01155,0.94437,0.01754,0.95071,0.01892,0.24074,0.625,0.75926,"[160, 200, 160, 200, 160, 880]",38
0.07092,0.04965,0.56738,47.19,0.43262,1.75,2.7875,20.14286,0.29078,4,7,141,0.08511,0.15603,0.04965,0.03546,0.0,0.0,0.01418,506171.65,5.08329,5.19693,6645.28571,3.23186,3.04343,3.83443,3.83443,5.74521,5.83928,0.31818,10.40818,740.28658,0.00452,0.74548,0.08511,0.01418,0.04255,0.0,0.02128,0.00709,0.02128,0.0,0.00709,3.44444,4.4,4.31579,10.38095,2.73404,7.28571,54.85714,0.51005,1.31148,0.16667,0.83333,1.66667,1.0,2.5,1.57143,1.83333,0.76916,0.08841,0.76376,0.0927,0.81544,0.03016,0.83103,0.08015,0.84223,0.08008,0.225,0.475,0.7625,"[120, 40, 80, 80, 80, 400]",39
0.07296,0.04292,0.57082,31.20928,0.42918,1.8,2.96241,25.88889,0.30472,5,9,233,0.06009,0.15021,0.04292,0.03433,0.0,0.0,0.01288,452771.5188,4.88097,5.04889,4118.77778,2.63011,2.63011,3.24989,3.24989,5.75193,5.86133,0.90625,11.21982,1020.92224,0.0,0.72381,0.11588,0.00429,0.04721,0.0,0.06438,0.00429,0.04721,0.0,0.00858,3.125,2.57143,3.98551,8.0,2.74737,7.94444,64.33333,0.48479,1.33,0.0,0.0,1.0,0.91667,1.875,1.52778,1.5,0.8732,0.05572,0.86005,0.03808,0.92748,0.02211,0.90544,0.0649,0.91865,0.06316,0.21805,0.5188,0.75188,"[120, 80, 120, 80, 120, 520]",40
0.06109,0.03537,0.58199,23.07108,0.41801,2.25,2.9558,34.55556,0.31833,4,9,311,0.06431,0.1672,0.03859,0.02894,0.0,0.00322,0.00643,558684.71823,4.65895,4.82698,2344.22222,2.45078,2.45078,2.58822,2.58822,5.55144,5.67626,0.5102,11.2601,1165.36548,0.00509,0.76708,0.11897,0.00643,0.06109,0.0,0.07395,0.0,0.04502,0.0,0.00965,2.61111,2.71429,3.43956,10.04545,2.99449,7.33333,110.0,0.52922,1.39231,0.0,0.0,1.5,1.86111,1.875,2.5,1.375,0.89265,0.03238,0.88891,0.01822,0.95052,0.01757,0.92525,0.02969,0.93243,0.02898,0.16575,0.61326,0.71823,"[160, 200, 160, 160, 160, 840]",41
0.10714,0.04592,0.55612,17.64709,0.44388,2.0,3.2844,24.5,0.27551,4,8,196,0.07653,0.12755,0.05102,0.02041,0.0,0.0051,0.01531,219532.54128,4.53171,4.68868,1047.0,2.6155,2.6155,3.01013,3.01013,5.50845,5.63718,0.61905,10.79968,988.04141,0.0,0.71381,0.13265,0.0,0.07143,0.0,0.08163,0.0,0.08673,0.0,0.01531,3.09524,1.4,3.79167,7.2,2.88261,7.625,69.875,0.45463,1.25287,0.28571,0.71429,0.71429,0.57143,1.42857,1.60714,1.0,0.85902,0.06205,0.85344,0.06839,0.91432,0.0232,0.89224,0.07046,0.90219,0.0723,0.16514,0.55046,0.79817,"[160, 160, 120, 120, 120, 680]",42
0.09677,0.03763,0.54839,26.86732,0.45161,1.25,2.87255,37.2,0.25269,4,5,186,0.08065,0.16129,0.05914,0.03226,0.0,0.00538,0.02151,578183.45098,4.87093,4.96932,1005.2,2.376,2.3,2.879,2.879,5.71274,5.8085,0.71429,10.93521,784.01356,0.00977,0.73897,0.09677,0.00538,0.05376,0.0,0.05914,0.00538,0.04301,0.0,0.0,2.82353,3.0,3.80851,9.0,3.22746,8.5,91.2,0.44626,1.21429,1.0,1.75,1.25,1.1,4.75,5.0,2.75,0.92806,0.02505,0.92483,0.0,0.94768,0.002,0.93859,0.0303,0.94074,0.03158,0.30392,0.51961,0.82353,"[120, 120, 120, 120, 120, 600]",43
0.08136,0.03675,0.5853,11.91761,0.4147,2.16667,3.24215,29.30769,0.26247,6,13,381,0.08399,0.20472,0.05512,0.0315,0.0,0.00525,0.01837,435633.57848,4.76251,4.86891,987.0,2.45254,2.45254,2.69331,2.69331,5.56768,5.66807,0.53623,11.45865,983.42141,0.00606,0.77833,0.08399,0.0105,0.04987,0.0,0.02887,0.0,0.021,0.0,0.00787,2.06667,2.09091,5.26263,7.96667,3.01569,7.92308,73.84615,0.47929,1.41139,0.5,1.83333,0.91667,0.79487,2.91667,2.73077,1.5,0.91583,0.0252,0.90692,0.02202,0.95692,0.00484,0.94009,0.02715,0.94708,0.02742,0.27803,0.63229,0.70852,"[160, 200, 160, 160, 160, 840]",44
0.08333,0.04464,0.55655,20.59167,0.44345,2.25,3.03743,37.33333,0.2619,4,9,336,0.08333,0.16667,0.04464,0.02679,0.00298,0.0,0.01488,333884.21925,4.50318,4.46336,339.77778,1.99667,1.99667,1.42389,1.42389,5.51578,5.52826,0.64,11.1899,1107.28913,0.00219,0.75928,0.11607,0.00893,0.03869,0.0,0.05655,0.00298,0.04167,0.0,0.02679,1.61538,2.75,3.39024,8.53061,3.04609,7.77778,97.11111,0.48692,1.25503,0.875,7.125,1.375,0.77778,2.875,2.05556,1.625,0.91329,0.02715,0.90011,0.04371,0.94533,0.00506,0.93354,0.01837,0.94254,0.02313,0.25134,0.42246,0.79679,"[40, 120, 80, 80, 80, 400]",45
0.07855,0.0574,0.58308,22.85471,0.41692,4.0,3.23316,20.6875,0.29909,4,16,331,0.0574,0.14804,0.05136,0.03323,0.0,0.00302,0.01208,428715.23834,4.57096,4.71531,2110.6875,2.87313,2.87313,2.93688,2.93688,5.49776,5.6188,0.5,10.99459,1271.91318,0.0,0.80526,0.11782,0.01511,0.05136,0.00302,0.05136,0.00604,0.02719,0.0,0.00906,2.53846,1.92308,3.77895,9.43902,2.72888,6.78125,53.3125,0.51513,1.39855,0.0,0.0,0.2,0.18333,0.26667,0.38333,0.13333,0.81184,0.12785,0.74096,0.18856,0.93739,0.03736,0.84681,0.1352,0.86803,0.1356,0.31088,0.43523,0.71503,"[120, 160, 160, 120, 160, 720]",46
0.07527,0.04301,0.60215,10.67677,0.39785,1.4,3.02976,39.85714,0.27957,5,7,279,0.07168,0.2043,0.05376,0.03943,0.0,0.00358,0.01075,557077.42857,4.6611,4.93994,167.85714,1.39671,1.39671,2.25614,2.25614,5.54754,5.74835,0.46154,11.19496,1215.60915,0.0,0.73467,0.10036,0.00717,0.05735,0.00358,0.04301,0.01075,0.04301,0.0,0.00717,4.15789,3.3,3.64789,9.30233,3.44334,9.07143,119.71429,0.46453,1.51351,0.5,1.33333,1.66667,1.57143,4.83333,5.90476,1.66667,0.85866,0.05192,0.86733,0.0069,0.92241,0.00967,0.91082,0.0401,0.92014,0.04215,0.20833,0.44048,0.66071,"[80, 80, 80, 80, 80, 400]",47
0.06373,0.03922,0.55882,18.06069,0.44118,2.25,3.34211,22.66667,0.34804,4,9,204,0.12255,0.10784,0.04902,0.03922,0.0,0.0049,0.0098,270022.46491,4.64118,4.74798,2877.22222,2.56511,2.56511,2.46744,2.46744,5.56342,5.66914,0.6,10.66853,1005.80669,0.0,0.75971,0.10784,0.0049,0.05882,0.0,0.04412,0.0049,0.03431,0.0,0.0098,3.25,1.0,4.07812,7.42105,2.82402,7.5,52.77778,0.47965,1.26667,0.125,1.375,0.5,0.86111,0.5,0.77778,0.375,0.87534,0.02771,0.86379,0.0386,0.91846,0.01294,0.90534,0.04136,0.91448,0.04462,0.10526,0.51754,0.78947,"[120, 80, 80, 80, 80, 440]",48
0.07407,0.06878,0.64021,24.38631,0.35979,1.2,2.90083,31.5,0.35979,5,6,189,0.03175,0.13757,0.03704,0.03175,0.0,0.0,0.00529,756854.18182,4.30836,4.73887,436.66667,1.0755,1.0755,1.63367,1.63367,5.2631,5.56062,0.8,10.31194,1396.91974,0.0,0.78156,0.10053,0.00529,0.06878,0.00529,0.04233,0.00529,0.02116,0.0,0.01587,3.0,1.11111,2.53333,8.3913,3.25124,7.66667,83.33333,0.58628,1.77941,0.0,0.0,0.4,0.2,1.6,0.93333,0.8,0.78865,0.0645,0.78608,0.0,0.79488,0.06247,0.83357,0.08184,0.83733,0.08386,0.28926,0.42149,0.56198,"[0, 0, 0, 0, 0, 0]",49
0.0766,0.04681,0.55319,34.1825,0.44681,2.5,3.04615,23.5,0.25957,4,10,235,0.09362,0.17021,0.04255,0.02553,0.0,0.0,0.01702,527607.4,4.7471,4.762,1233.5,2.6052,2.6052,2.8042,2.8042,5.63317,5.67493,0.675,11.3284,826.83392,0.0,0.71346,0.11915,0.0,0.0383,0.00426,0.06383,0.00851,0.04681,0.0,0.00851,2.88889,2.22222,3.56897,8.14286,2.66402,7.15,65.3,0.50218,1.2381,0.0,0.0,1.11111,0.71111,1.77778,1.66667,1.22222,0.85099,0.07305,0.83023,0.06082,0.9295,0.01637,0.88993,0.06226,0.90864,0.06755,0.32308,0.54615,0.80769,"[120, 120, 80, 120, 80, 520]",50
0.09677,0.05376,0.52151,19.13506,0.47849,1.25,3.18557,37.2,0.26344,4,5,186,0.05914,0.10753,0.04839,0.02688,0.00538,0.0,0.01075,375682.0,4.78863,4.93134,1974.6,2.246,2.246,2.7968,2.7968,5.71965,5.86156,0.68421,10.86052,797.76819,0.0,0.74184,0.11828,0.02151,0.04301,0.00538,0.05376,0.01075,0.03226,0.0,0.00538,1.88235,4.0,4.47917,5.94444,3.39417,8.7,99.2,0.41877,1.08989,0.0,0.0,1.0,1.0,1.75,2.5,1.5,0.94446,0.02053,0.94172,0.0,0.95869,0.00149,0.9534,0.02609,0.95398,0.0265,0.36082,0.53608,0.91753,"[200, 160, 160, 200, 160, 880]",51
0.0524,0.0393,0.58079,31.63075,0.41921,3.5,3.09774,16.35714,0.30568,4,14,229,0.09607,0.18341,0.0262,0.02183,0.0,0.00437,0.0,413514.78947,4.67674,4.82564,1812.07143,2.66771,2.66771,2.74764,2.74764,5.5591,5.66185,0.78378,10.71755,1054.98527,0.02054,0.78908,0.10917,0.00437,0.04803,0.00873,0.05677,0.00873,0.0655,0.0,0.0131,2.41667,2.71429,3.34783,7.70588,2.41085,7.10714,31.42857,0.52921,1.38542,0.46154,1.53846,0.30769,0.31868,0.61538,0.65934,0.30769,0.82237,0.05126,0.79911,0.0512,0.92223,0.01026,0.86619,0.05112,0.88617,0.05595,0.13534,0.52632,0.7218,"[80, 80, 120, 80, 80, 440]",52
0.04983,0.03987,0.53488,13.64769,0.46512,2.25,3.34161,33.44444,0.27243,4,9,301,0.07973,0.17276,0.03987,0.03322,0.0,0.0,0.00332,359740.11801,4.42098,4.55148,235.22222,1.87767,1.87767,1.861,1.861,5.5056,5.62206,0.53333,11.40405,1032.73604,0.0,0.75158,0.12625,0.00997,0.06977,0.00332,0.06312,0.00664,0.05648,0.0,0.00997,2.06667,1.25,3.0641,8.61538,2.98874,7.88889,93.11111,0.48447,1.15,0.0,1.375,0.625,1.08333,1.375,1.86111,1.125,0.88107,0.04175,0.88822,0.03078,0.95658,0.00475,0.92554,0.03088,0.93286,0.03294,0.3354,0.52795,0.86957,"[120, 200, 160, 200, 160, 840]",53
0.05579,0.03433,0.50644,47.30236,0.49356,1.4,2.55085,33.28571,0.23176,5,7,233,0.16738,0.18455,0.06009,0.01717,0.00429,0.01717,0.02146,530177.30508,4.96055,4.91792,622.28571,2.588,2.588,2.91771,2.91771,5.73703,5.74576,0.43902,11.25244,831.60964,0.02985,0.71254,0.08584,0.00429,0.01717,0.0,0.06009,0.0,0.04721,0.0,0.00429,6.66667,1.0,3.12963,11.13514,3.61338,8.64286,83.28571,0.51675,1.02609,1.0,2.33333,4.83333,3.52381,4.5,3.90476,3.66667,0.94216,0.02297,0.92645,0.01433,0.96411,0.01338,0.94874,0.0227,0.95506,0.02614,0.22034,0.48305,0.97458,"[80, 80, 80, 80, 80, 400]",54
0.08824,0.05556,0.57516,24.55,0.42484,3.5,3.14205,21.85714,0.29412,4,14,306,0.08824,0.13725,0.05556,0.03268,0.0,0.00327,0.01961,533980.23864,4.70916,4.81242,1947.57143,2.62343,2.62343,2.89371,2.89371,5.5647,5.66123,0.71795,11.18337,1106.73787,0.0,0.76237,0.11111,0.01307,0.06209,0.00327,0.04575,0.0098,0.04575,0.0,0.01307,2.61538,2.61538,4.11494,9.14286,2.70287,7.25,43.92857,0.47845,1.35385,0.0,0.0,0.30769,0.46154,1.23077,1.21978,1.0,0.85763,0.04797,0.84096,0.05193,0.93353,0.00708,0.89843,0.044,0.92341,0.03938,0.16477,0.50568,0.73864,"[160, 200, 160, 200, 160, 880]",55
0.07468,0.0487,0.58117,26.19705,0.41883,3.25,3.13408,23.69231,0.25649,4,13,308,0.11039,0.2013,0.06818,0.04221,0.0,0.00974,0.01623,392788.4581,4.57646,4.57202,1256.92308,2.89038,2.89038,2.90654,2.90654,5.52793,5.53771,0.91071,10.91916,1422.02898,0.02139,0.78603,0.11039,0.0,0.05519,0.0,0.06169,0.0,0.05195,0.0,0.00325,2.3913,1.16667,3.53165,7.72549,2.80064,8.11538,61.30769,0.50079,1.3876,0.66667,2.91667,0.5,0.51282,0.83333,0.74359,0.5,0.86256,0.12533,0.82052,0.14232,0.96263,0.00686,0.88697,0.13215,0.89643,0.13489,0.40782,0.6648,0.72067,"[160, 200, 200, 200, 200, 960]",56
0.05907,0.0211,0.55274,27.07702,0.44726,1.6,3.0687,29.625,0.31646,5,8,237,0.1097,0.15612,0.07173,0.06751,0.0,0.0,0.00422,261518.96183,4.565,4.68387,996.75,1.97875,1.97875,2.18913,2.18913,5.55652,5.64938,0.67568,10.8236,1142.84764,0.0,0.76804,0.10127,0.0,0.08439,0.0,0.02532,0.0,0.0211,0.0,0.00422,4.0,1.0,3.35714,8.85185,2.94947,7.9375,80.125,0.50909,1.23585,0.0,0.0,0.0,0.60714,0.85714,1.17857,0.28571,0.86349,0.02434,0.87126,0.03042,0.92186,0.02839,0.91142,0.02579,0.91634,0.02775,0.16794,0.43511,0.80916,"[40, 80, 40, 40, 40, 240]",57
0.11979,0.08333,0.63542,29.02625,0.36458,2.4,3.0,16.0,0.29167,5,12,192,0.06771,0.14062,0.05729,0.01562,0.0,0.01562,0.02604,896937.37705,4.75022,4.99573,2709.58333,2.955,2.955,3.34133,3.34133,5.49016,5.6673,0.38462,10.5061,1246.30192,0.0,0.78043,0.10938,0.00521,0.07292,0.0,0.07292,0.0,0.0625,0.0,0.01562,2.13043,1.66667,3.40741,10.1,2.77869,7.29167,32.66667,0.52489,1.74286,0.0,0.0,0.09091,0.15152,0.90909,0.89394,0.45455,0.83838,0.04285,0.83453,0.05509,0.92091,0.02586,0.88714,0.05563,0.89841,0.05714,0.2377,0.51639,0.57377,"[120, 120, 120, 120, 120, 600]",58
0.03817,0.0458,0.54198,42.62073,0.45802,1.5,2.83099,21.83333,0.29008,4,6,131,0.12214,0.16794,0.03817,0.0229,0.00763,0.0,0.01527,203894.88732,4.78299,4.86217,7038.16667,2.614,2.614,2.813,2.813,5.62681,5.68406,0.71429,10.31197,800.88088,0.03,0.69969,0.12977,0.00763,0.0458,0.0,0.0687,0.00763,0.05344,0.0,0.0229,0.2,2.33333,4.21622,10.52632,2.75942,7.5,41.0,0.5012,1.18333,0.0,1.2,2.0,2.0,2.4,2.6,1.8,0.89848,0.01238,0.88053,0.00489,0.92544,0.01454,0.91404,0.0236,0.92045,0.02386,0.16901,0.57746,0.84507,"[0, 0, 0, 0, 0, 0]",59
0.03896,0.03896,0.55195,13.21456,0.44805,1.0,3.23529,30.8,0.27922,5,5,154,0.03896,0.19481,0.03896,0.02597,0.0,0.0,0.00649,296365.75294,4.56209,4.60319,436.0,1.485,1.485,2.3072,2.3072,5.55097,5.60266,0.72,10.09777,1441.19012,0.0,0.74436,0.14935,0.00649,0.07143,0.00649,0.07143,0.00649,0.07143,0.0,0.03247,2.83333,2.8,3.25,5.88462,3.03525,6.5,83.8,0.50307,1.23188,0.25,0.75,0.25,0.2,0.75,0.8,0.5,0.93507,0.01813,0.92169,0.0,0.93507,0.01813,0.94205,0.01725,0.94449,0.01753,0.27059,0.55294,0.81176,"[80, 80, 120, 80, 80, 440]",60
0.10881,0.05181,0.59067,31.13003,0.40933,2.25,2.96491,21.44444,0.26425,4,9,193,0.11917,0.1658,0.06218,0.04145,0.0,0.0,0.02073,548589.03509,4.82829,5.00891,4279.22222,2.455,2.455,3.12367,3.12367,5.57954,5.7019,0.36667,11.00771,810.33396,0.00702,0.72277,0.10881,0.01036,0.06218,0.0,0.05181,0.01036,0.02591,0.0,0.00518,1.2381,3.88889,3.27083,11.64,2.62883,7.72222,45.77778,0.50549,1.44304,0.25,0.25,1.625,0.83333,3.125,2.22222,2.0,0.8894,0.0274,0.85978,0.03008,0.92118,0.0215,0.90932,0.02575,0.92357,0.01422,0.35965,0.35965,0.69298,"[80, 120, 80, 80, 80, 440]",61
0.01734,0.09827,0.54335,50.36917,0.45665,6.0,2.56383,28.83333,0.24855,1,6,173,0.10983,0.17919,0.07514,0.04046,0.0,0.01156,0.01734,489821.43617,4.87713,4.96391,5345.33333,1.62933,1.60517,2.137,2.137,5.69471,5.77698,0.40741,11.00829,794.89224,0.02,0.70811,0.12717,0.00578,0.06358,0.0,0.06936,0.00578,0.04624,0.0,0.01156,7.5,3.75,2.44444,11.23077,2.90145,8.33333,68.83333,0.57059,1.18987,0.4,1.6,1.4,1.6,2.4,3.06667,1.6,0.89071,0.05293,0.9032,0.04606,0.0,0.0,0.93149,0.03756,0.93655,0.03381,0.35106,0.52128,0.84043,"[0, 0, 0, 0, 0, 0]",62
0.0402,0.0603,0.55779,21.38272,0.44221,1.25,2.90991,39.8,0.29648,4,5,199,0.07538,0.1608,0.0804,0.0402,0.0,0.01508,0.02513,503347.51351,4.97928,5.06171,2188.2,3.0204,3.0204,3.2766,3.2766,5.77414,5.83881,0.6129,10.43252,1331.41907,0.0054,0.8082,0.13568,0.0,0.05025,0.00503,0.06533,0.00503,0.06533,0.0,0.03015,2.14286,1.88889,3.01695,8.0,3.52436,8.8,101.2,0.49998,1.26136,0.25,2.0,0.75,0.7,2.75,2.7,1.75,0.89704,0.02735,0.89768,0.0,0.92222,0.01995,0.92423,0.012,0.9257,0.01194,0.23423,0.28829,0.79279,"[0, 0, 0, 0, 0, 0]",63
0.06634,0.0688,0.58477,41.71863,0.41523,3.6,2.80672,22.61111,0.27764,5,18,407,0.09091,0.17199,0.06634,0.0344,0.00491,0.0,0.02211,714102.86555,4.87763,4.9501,6356.66667,2.67667,2.40183,2.89617,2.55567,5.63198,5.69829,0.75806,11.44507,1189.37284,0.00571,0.75458,0.07617,0.0,0.04177,0.0,0.03686,0.0,0.02457,0.0,0.00737,3.33333,2.41667,2.74775,10.39655,2.76466,8.16667,48.38889,0.51593,1.40828,0.17647,0.29412,0.41176,0.54248,2.11765,1.75163,1.0,0.81572,0.14579,0.77247,0.16629,0.92938,0.0161,0.8618,0.13902,0.8896,0.11822,0.59244,0.31513,0.71008,"[200, 200, 200, 200, 200, 1000]",64
0.08727,0.04,0.58909,30.87964,0.41091,2.75,2.96914,25.0,0.29455,4,11,275,0.07273,0.16727,0.03636,0.03273,0.0,0.0,0.00727,294332.35185,4.52746,4.83386,2547.63636,2.11673,2.11673,2.473,2.473,5.41301,5.61296,0.52273,10.75855,1447.86199,0.00619,0.78858,0.09455,0.01455,0.03636,0.0,0.03636,0.01455,0.02909,0.0,0.00727,4.20833,5.0,3.28169,8.34286,2.86154,7.90909,57.81818,0.49498,1.43363,0.4,0.5,1.0,0.63636,1.1,0.85455,0.9,0.85667,0.05349,0.85245,0.06211,0.90593,0.03014,0.90303,0.04018,0.91601,0.03973,0.38272,0.69753,0.69753,"[120, 200, 120, 120, 200, 760]",65
0.08411,0.07944,0.56542,41.66411,0.43458,2.25,2.79339,23.77778,0.26636,4,9,214,0.08411,0.13551,0.06542,0.06075,0.0,0.0,0.00467,440915.54545,4.95468,5.09521,8318.44444,3.07233,3.07233,3.52189,3.52189,5.68412,5.82184,0.37931,10.80441,893.32528,0.0,0.8007,0.14019,0.01869,0.09346,0.00467,0.03738,0.01869,0.03738,0.0,0.00467,3.83333,4.66667,3.30357,12.85714,2.93876,7.22222,58.33333,0.49092,1.30108,0.0,0.0,0.25,0.5,0.75,0.83333,0.625,0.85001,0.03607,0.84337,0.04115,0.92172,0.01552,0.89039,0.04571,0.90173,0.04859,0.43802,0.56198,0.7686,"[160, 200, 120, 120, 120, 720]",66
0.05172,0.04598,0.61494,29.84496,0.38506,2.66667,2.96262,21.75,0.35632,3,8,174,0.05747,0.16092,0.04023,0.02299,0.0,0.0,0.01724,635154.60748,4.23316,4.6278,1433.25,1.62762,1.51875,2.16675,2.12162,5.16994,5.43052,0.5,10.14273,1593.27947,0.0,0.8004,0.0977,0.01149,0.02874,0.0,0.05747,0.00575,0.03448,0.0,0.00575,3.28571,2.0,3.0,11.04167,2.86443,7.25,56.375,0.55105,1.59701,0.0,0.0,0.14286,0.32143,0.57143,0.85714,0.14286,0.84367,0.08635,0.81203,0.11534,0.93528,0.00049,0.87082,0.0938,0.87698,0.09604,0.41121,0.63551,0.62617,"[120, 200, 80, 120, 80, 600]",67
0.02745,0.0549,0.50196,53.86255,0.49804,1.8,2.59375,28.33333,0.27451,5,9,255,0.05882,0.1451,0.02353,0.00784,0.0,0.00392,0.00392,738216.23438,4.92305,4.97894,2878.77778,2.12167,1.66922,2.44844,1.98578,5.77122,5.8578,0.48571,11.74734,818.22366,0.0,0.67346,0.08235,0.00392,0.02745,0.0,0.04706,0.0,0.04706,0.0,0.00784,1.42857,2.0,3.71212,12.9,2.98683,7.55556,67.44444,0.54627,1.00787,0.0,0.0,1.0,0.94444,1.625,2.25,1.0,0.86521,0.04023,0.85122,0.02416,0.91922,0.02295,0.89678,0.04187,0.90431,0.04359,0.26562,0.4375,0.99219,"[120, 40, 40, 120, 0, 320]",68
0.08333,0.03431,0.56863,30.729,0.43137,2.5,3.10345,20.4,0.28922,4,10,204,0.05392,0.16176,0.04412,0.02941,0.0,0.0,0.0098,731739.53448,4.66865,4.98459,1966.6,1.7448,1.7448,2.5631,2.5631,5.61211,5.84424,0.45161,11.17585,955.70903,0.00686,0.69895,0.10294,0.0049,0.03431,0.0049,0.06373,0.0049,0.04412,0.0,0.01961,2.88235,2.85714,4.48148,8.77778,2.75768,7.4,48.5,0.53712,1.31818,0.33333,0.44444,0.55556,0.42222,1.33333,1.44444,1.11111,0.82132,0.06619,0.82693,0.06009,0.93122,0.01772,0.88295,0.0565,0.89667,0.05853,0.5,0.37931,0.75862,"[120, 200, 120, 160, 160, 760]",69
0.05263,0.08612,0.57895,24.65967,0.42105,1.25,2.80992,41.8,0.29665,4,5,209,0.10048,0.14354,0.07177,0.04306,0.00478,0.00478,0.01914,544472.3719,4.74013,4.90319,194.2,0.9976,0.9976,1.6558,1.6558,5.61113,5.73003,0.44828,10.87984,827.72786,0.00909,0.73109,0.13397,0.00478,0.05742,0.0,0.06699,0.00478,0.05742,0.0,0.01435,3.81818,2.36364,3.41667,7.42308,3.33781,8.8,127.2,0.50542,1.375,1.25,2.25,2.0,1.5,2.25,4.1,2.0,0.90754,0.02086,0.89251,0.0,0.90771,0.02807,0.91651,0.0258,0.92043,0.02811,0.39669,0.57851,0.72727,"[120, 200, 120, 120, 200, 760]",70
0.05929,0.04743,0.58103,43.85676,0.41897,3.0,2.92517,21.08333,0.33202,4,12,253,0.0751,0.14229,0.03953,0.00791,0.0,0.00791,0.02372,400806.83673,4.74437,4.88613,1171.0,2.80175,2.80175,3.12175,3.12175,5.68636,5.79862,0.8,11.77698,785.41012,0.0,0.70234,0.05534,0.0,0.02372,0.0,0.03162,0.00395,0.03557,0.0,0.00791,3.57143,1.81818,3.33333,8.37931,3.11801,7.75,41.41667,0.52923,1.38679,0.0,0.0,1.09091,1.10606,0.90909,1.16667,0.90909,0.85105,0.03874,0.84418,0.05608,0.94387,0.03078,0.89802,0.04229,0.9172,0.04567,0.35374,0.41497,0.72109,"[160, 40, 40, 160, 40, 440]",71
